generation,member,obj,nsga2_front,nsga2_crowding_distance,spea2_unconstrained_fitness,spea2_constrained_fitness,is_feasible,feasible_distance
2,gen=1_member=191_pso,282.301,142,-999,8575.04,8575.04,1,-999
2,gen=0_member=6,289.021,143,-999,8424.03,8424.03,1,-999
2,gen=1_member=101_pso,299.935,146,-999,7810.03,7810.03,1,-999
2,gen=0_member=86,315.013,149,-999,7339.03,7339.03,1,-999
2,gen=0_member=93,319.922,151,-999,7020.03,7020.03,1,-999
2,gen=1_member=189_pso,343.058,154,-999,6534.02,6534.02,1,-999
2,gen=0_member=12,343.579,155,-999,6370.02,6370.02,1,-999
2,gen=0_member=28,348.431,156,-999,6205.03,6205.03,1,-999
2,gen=1_member=156_pso,350.225,157,-999,6039.03,6039.03,1,-999
2,gen=1_member=181_pso,359.991,158,-999,5872.02,5872.02,1,-999
2,gen=0_member=24,361.099,159,-999,5704.02,5704.02,1,-999
2,gen=1_member=173_pso,361.205,160,-999,5535.02,5535.02,1,-999
2,gen=1_member=135_pso,363.999,161,-999,5365.02,5365.02,1,-999
2,gen=1_member=105_pso,370.595,162,-999,5194.02,5194.02,1,-999
2,gen=1_member=193_pso,381.835,163,-999,5022.02,5022.02,1,-999
2,gen=1_member=121_pso,393.832,164,-999,4849.02,4849.02,1,-999
3,gen=3_member=300_pso,11.1082,52,-999,18469.2,18469.2,1,-999
3,gen=3_member=301_pso,153.42,149,-999,8272.04,8272.04,1,-999
3,gen=3_member=302_pso,10.9934,51,-999,18522.2,18522.2,1,-999
3,gen=3_member=303_pso,168.703,153,-999,7654.03,7654.03,1,-999
3,gen=3_member=304_pso,369.139,167,-999,5194.01,5194.01,1,-999
3,gen=3_member=305_pso,1.61815,20,-999,19710.4,19710.4,1,-999
3,gen=3_member=306_pso,8.61343,45,-999,18819.2,18819.2,1,-999
3,gen=3_member=307_pso,72.1406,111,-999,13459.1,13459.1,1,-999
3,gen=3_member=308_pso,3.92695,33,-999,19372.3,19372.3,1,-999
3,gen=3_member=309_pso,539.954,174,-999,3790.01,3790.01,1,-999
3,gen=3_member=310_pso,57.4317,100,-999,14749.1,14749.1,1,-999
3,gen=3_member=311_pso,421.588,170,-999,4675.01,4675.01,1,-999
3,gen=3_member=312_pso,708.95,179,-999,2880,2880,1,-999
3,gen=3_member=313_pso,1092.85,186,-999,1564,1564,1,-999
3,gen=3_member=314_pso,2111.07,194,-999,0.000715776,0.000715776,1,-999
3,gen=3_member=315_pso,0.53548,7,-999,19879.4,19879.4,1,-999
3,gen=3_member=317_pso,10.2262,50,-999,18574.2,18574.2,1,-999
3,gen=3_member=318_pso,117.216,134,-999,10447.1,10447.1,1,-999
3,gen=3_member=319_pso,959.731,182,-999,2322,2322,1,-999
3,gen=3_member=320_pso,6.29508,43,-999,18910.2,18910.2,1,-999
3,gen=3_member=321_pso,44.4255,88,-999,15895.1,15895.1,1,-999
3,gen=3_member=322_pso,119.741,135,-999,10309.1,10309.1,1,-999
3,gen=3_member=323_pso,1457.03,189,-999,985.001,985.001,1,-999
3,gen=3_member=324_pso,1962.27,193,-999,199.001,199.001,1,-999
3,gen=3_member=325_pso,224.999,161,-999,6370.01,6370.01,1,-999
3,gen=3_member=326_pso,526.792,173,-999,3969.01,3969.01,1,-999
3,gen=3_member=327_pso,203.291,159,-999,6697.02,6697.02,1,-999
3,gen=3_member=328_pso,102.769,128,-999,11254.1,11254.1,1,-999
3,gen=3_member=329_pso,153.697,150,-999,8119.04,8119.04,1,-999
3,gen=3_member=330_pso,98.8274,122,-999,12025.1,12025.1,1,-999
3,gen=3_member=331_pso,1748.53,192,-999,397.001,397.001,1,-999
3,gen=3_member=332_pso,15.3484,57,-999,18189.1,18189.1,1,-999
3,gen=3_member=333_pso,213.585,160,-999,6534.02,6534.02,1,-999
3,gen=3_member=334_pso,696.218,177,-999,3247,3247,1,-999
3,gen=3_member=335_pso,1027.82,183,-999,2134,2134,1,-999
3,gen=3_member=336_pso,1065,185,-999,1755,1755,1,-999
3,gen=3_member=337_pso,23.017,67,-999,17554.1,17554.1,1,-999
3,gen=3_member=339_pso,1.20276,14,-999,19809.4,19809.4,1,-999
3,gen=3_member=340_pso,140.28,146,-999,8725.05,8725.05,1,-999
3,gen=3_member=341_pso,71.9403,110,-999,13572.1,13572.1,1,-999
3,gen=3_member=342_pso,577.928,176,-999,3429,3429,1,-999
3,gen=3_member=343_pso,1488.56,190,-999,790.001,790.001,1,-999
3,gen=3_member=344_pso,84.909,116,-999,12760.1,12760.1,1,-999
3,gen=3_member=345_pso,1.47312,17,-999,19764.4,19764.4,1,-999
3,gen=3_member=346_pso,57.27,99,-999,14850.1,14850.1,1,-999
3,gen=3_member=347_pso,54.4773,96,-999,15147.1,15147.1,1,-999
3,gen=3_member=348_pso,249.209,162,-999,6205.01,6205.01,1,-999
3,gen=3_member=349_pso,161.808,151,-999,7965.04,7965.04,1,-999
3,gen=3_member=350_pso,164.646,152,-999,7810.03,7810.03,1,-999
3,gen=3_member=351_pso,0.826883,9,-999,19864.4,19864.4,1,-999
3,gen=3_member=352_pso,0.0335051,2,-999,19899.3,19899.3,1,-999
3,gen=3_member=353_pso,42.1894,85,-999,16159.1,16159.1,1,-999
3,gen=3_member=354_pso,1659.91,191,-999,594.001,594.001,1,-999
3,gen=3_member=357_pso,884.16,181,-999,2509,2509,1,-999
3,gen=3_member=358_pso,11.4561,54,-999,18360.2,18360.2,1,-999
3,gen=3_member=359_pso,123.138,138,-999,9889.06,9889.06,1,-999
3,gen=3_member=360_pso,1.60877,19,-999,19729.4,19729.4,1,-999
3,gen=3_member=361_pso,196.119,158,-999,6859.02,6859.02,1,-999
3,gen=3_member=362_pso,4.65692,36,-999,19270.3,19270.3,1,-999
3,gen=3_member=363_pso,4.23211,35,-999,19305.3,19305.3,1,-999
3,gen=3_member=364_pso,1030.56,184,-999,1945,1945,1,-999
3,gen=3_member=365_pso,26.3109,71,-999,17272.1,17272.1,1,-999
3,gen=3_member=366_pso,12.0641,55,-999,18304.2,18304.2,1,-999
3,gen=3_member=367_pso,186.346,157,-999,7020.02,7020.02,1,-999
3,gen=3_member=368_pso,30.1334,75,-999,16974.1,16974.1,1,-999
3,gen=3_member=369_pso,339.019,165,-999,5535.01,5535.01,1,-999
3,gen=3_member=371_pso,6.00581,41,-999,18997.2,18997.2,1,-999
3,gen=3_member=372_pso,399.333,168,-999,5022.01,5022.01,1,-999
3,gen=3_member=374_pso,715.982,180,-999,2695,2695,1,-999
3,gen=3_member=375_pso,276.806,163,-999,6039.01,6039.01,1,-999
3,gen=3_member=376_pso,549.974,175,-999,3610.01,3610.01,1,-999
3,gen=3_member=377_pso,39.6907,83,-999,16330.1,16330.1,1,-999
3,gen=3_member=378_pso,410.744,169,-999,4849.01,4849.01,1,-999
3,gen=3_member=379_pso,445.631,171,-999,4500.01,4500.01,1,-999
3,gen=3_member=380_pso,0.606611,8,-999,19872.4,19872.4,1,-999
3,gen=3_member=381_pso,42.9241,86,-999,16072.1,16072.1,1,-999
3,gen=3_member=382_pso,1.80781,22,-999,19669.4,19669.4,1,-999
3,gen=3_member=383_pso,1251,187,-999,1372,1372,1,-999
3,gen=3_member=384_pso,43.8613,87,-999,15984.1,15984.1,1,-999
3,gen=3_member=385_pso,169.4,154,-999,7497.03,7497.03,1,-999
3,gen=3_member=386_pso,322.777,164,-999,5704.01,5704.01,1,-999
3,gen=3_member=387_pso,169.597,155,-999,7339.03,7339.03,1,-999
3,gen=3_member=388_pso,182.467,156,-999,7180.02,7180.02,1,-999
3,gen=3_member=389_pso,143.649,148,-999,8424.04,8424.04,1,-999
3,gen=3_member=390_pso,45.7001,89,-999,15805.1,15805.1,1,-999
3,gen=3_member=391_pso,21.0222,62,-999,17884.1,17884.1,1,-999
3,gen=3_member=392_pso,70.9645,109,-999,13684.1,13684.1,1,-999
3,gen=3_member=393_pso,0.488046,6,-999,19885.4,19885.4,1,-999
3,gen=3_member=394_pso,696.446,178,-999,3064,3064,1,-999
3,gen=3_member=395_pso,1384.18,188,-999,1179,1179,1,-999
3,gen=3_member=396_pso,120.275,136,-999,10170.1,10170.1,1,-999
3,gen=3_member=397_pso,358.225,166,-999,5365.01,5365.01,1,-999
3,gen=3_member=398_pso,13.4154,56,-999,18247.2,18247.2,1,-999
3,gen=3_member=399_pso,455.695,172,-999,4324.01,4324.01,1,-999
3,gen=1_member=114_pso,0.0251893,1,-999,19900.3,19900.3,1,-999
3,gen=1_member=103_pso,0.148361,3,-999,19897.3,19897.3,1,-999
3,gen=1_member=146_pso,0.197237,4,-999,19894.3,19894.3,1,-999
3,gen=1_member=120_pso,0.320454,5,-999,19890.3,19890.3,1,-999
3,gen=1_member=194_pso,0.919669,10,-999,19855.4,19855.4,1,-999
3,gen=2_member=202_pso,1.06397,11,-999,19845.4,19845.4,1,-999
3,gen=2_member=223_pso,1.08776,12,-999,19834.4,19834.4,1,-999
3,gen=2_member=288_pso,1.18484,13,-999,19822.4,19822.4,1,-999
3,gen=1_member=183_pso,1.29611,15,-999,19795.4,19795.4,1,-999
3,gen=2_member=262_pso,1.46813,16,-999,19780.4,19780.4,1,-999
3,gen=2_member=260_pso,1.48491,18,-999,19747.4,19747.4,1,-999
3,gen=2_member=210_pso,1.63202,21,-999,19690.4,19690.4,1,-999
3,gen=2_member=258_pso,1.99945,23,-999,19647.4,19647.4,1,-999
3,gen=1_member=174_pso,2.00886,24,-999,19624.4,19624.4,1,-999
3,gen=0_member=66,2.07701,25,-999,19600.4,19600.4,1,-999
3,gen=2_member=291_pso,2.17463,26,-999,19575.3,19575.3,1,-999
3,gen=0_member=36,2.27791,27,-999,19549.3,19549.3,1,-999
3,gen=1_member=130_pso,2.39509,28,-999,19522.3,19522.3,1,-999
3,gen=1_member=102_pso,2.53304,29,-999,19494.3,19494.3,1,-999
3,gen=1_member=122_pso,3.31536,30,-999,19465.3,19465.3,1,-999
3,gen=1_member=113_pso,3.64239,31,-999,19435.3,19435.3,1,-999
3,gen=2_member=212_pso,3.85388,32,-999,19404.3,19404.3,1,-999
3,gen=0_member=34,4.16157,34,-999,19339.3,19339.3,1,-999
3,gen=0_member=78,4.7992,37,-999,19234.3,19234.3,1,-999
3,gen=2_member=222_pso,5.15855,38,-999,19197.3,19197.3,1,-999
3,gen=0_member=39,5.40635,39,-999,19159.3,19159.3,1,-999
3,gen=2_member=275_pso,5.43873,40,-999,19120.3,19120.3,1,-999
3,gen=0_member=11,6.06691,42,-999,18954.2,18954.2,1,-999
3,gen=2_member=298_pso,7.42797,44,-999,18865.2,18865.2,1,-999
3,gen=0_member=15,9.08572,46,-999,18772.2,18772.2,1,-999
3,gen=2_member=279_pso,9.437,47,-999,18724.2,18724.2,1,-999
3,gen=0_member=84,9.85629,48,-999,18675.2,18675.2,1,-999
3,gen=2_member=207_pso,10.1261,49,-999,18625.2,18625.2,1,-999
3,gen=2_member=200_pso,11.2141,53,-999,18415.2,18415.2,1,-999
3,gen=1_member=126_pso,15.3884,58,-999,18130.1,18130.1,1,-999
3,gen=2_member=280_pso,15.7971,59,-999,18070.1,18070.1,1,-999
3,gen=0_member=19,17.7876,60,-999,18009.1,18009.1,1,-999
3,gen=0_member=50,18.5133,61,-999,17947.1,17947.1,1,-999
3,gen=0_member=25,21.6472,63,-999,17820.1,17820.1,1,-999
3,gen=1_member=109_pso,21.8938,64,-999,17755.1,17755.1,1,-999
3,gen=1_member=162_pso,22.1105,65,-999,17689.1,17689.1,1,-999
3,gen=2_member=263_pso,22.6505,66,-999,17622.1,17622.1,1,-999
3,gen=2_member=281_pso,25.6613,68,-999,17485.1,17485.1,1,-999
3,gen=1_member=185_pso,25.7288,69,-999,17415.1,17415.1,1,-999
3,gen=0_member=59,25.8903,70,-999,17344.1,17344.1,1,-999
3,gen=2_member=292_pso,26.9335,72,-999,17199.1,17199.1,1,-999
3,gen=2_member=252_pso,28.6899,73,-999,17125.1,17125.1,1,-999
3,gen=2_member=285_pso,29.8731,74,-999,17050.1,17050.1,1,-999
3,gen=2_member=271_pso,32.032,76,-999,16897.1,16897.1,1,-999
3,gen=0_member=77,34.868,77,-999,16819.1,16819.1,1,-999
3,gen=2_member=245_pso,35.7446,78,-999,16740.1,16740.1,1,-999
3,gen=2_member=284_pso,35.7943,79,-999,16660.1,16660.1,1,-999
3,gen=2_member=215_pso,36.8811,80,-999,16579.1,16579.1,1,-999
3,gen=2_member=224_pso,37.1158,81,-999,16497.1,16497.1,1,-999
3,gen=0_member=18,38.4364,82,-999,16414.1,16414.1,1,-999
3,gen=2_member=267_pso,40.2621,84,-999,16245.1,16245.1,1,-999
3,gen=1_member=184_pso,48.3255,90,-999,15714.1,15714.1,1,-999
3,gen=1_member=187_pso,48.6838,91,-999,15622.1,15622.1,1,-999
3,gen=1_member=100_pso,50.0988,92,-999,15529.1,15529.1,1,-999
3,gen=2_member=235_pso,50.3302,93,-999,15435.1,15435.1,1,-999
3,gen=1_member=111_pso,50.36,94,-999,15340.1,15340.1,1,-999
3,gen=1_member=158_pso,53.1736,95,-999,15244.1,15244.1,1,-999
3,gen=2_member=253_pso,55.119,97,-999,15049.1,15049.1,1,-999
3,gen=2_member=232_pso,55.3867,98,-999,14950.1,14950.1,1,-999
3,gen=1_member=150_pso,58.4055,101,-999,14647.1,14647.1,1,-999
3,gen=2_member=269_pso,58.5978,102,-999,14544.1,14544.1,1,-999
3,gen=0_member=49,59.9772,103,-999,14440.1,14440.1,1,-999
3,gen=1_member=149_pso,61.6298,104,-999,14335.1,14335.1,1,-999
3,gen=2_member=234_pso,63.5065,105,-999,14229.1,14229.1,1,-999
3,gen=0_member=29,66.1076,106,-999,14122.1,14122.1,1,-999
3,gen=1_member=160_pso,67.4608,107,-999,14014.1,14014.1,1,-999
3,gen=0_member=43,67.4865,108,-999,13905.1,13905.1,1,-999
3,gen=1_member=199_pso,73.4476,112,-999,13345.1,13345.1,1,-999
3,gen=2_member=217_pso,81.2885,113,-999,13230.1,13230.1,1,-999
3,gen=1_member=132_pso,82.239,114,-999,13114.1,13114.1,1,-999
3,gen=2_member=297_pso,83.4362,115,-999,12997.1,12997.1,1,-999
3,gen=0_member=35,86.9768,117,-999,12640.1,12640.1,1,-999
3,gen=2_member=270_pso,87.482,118,-999,12519.1,12519.1,1,-999
3,gen=1_member=163_pso,91.1577,119,-999,12397.1,12397.1,1,-999
3,gen=2_member=290_pso,93.862,120,-999,12274.1,12274.1,1,-999
3,gen=2_member=243_pso,94.3293,121,-999,12150.1,12150.1,1,-999
3,gen=1_member=167_pso,99.3679,123,-999,11899.1,11899.1,1,-999
3,gen=1_member=115_pso,101.768,124,-999,11772.1,11772.1,1,-999
3,gen=1_member=128_pso,101.816,125,-999,11644.1,11644.1,1,-999
3,gen=0_member=76,102.414,126,-999,11515.1,11515.1,1,-999
3,gen=0_member=7,102.417,127,-999,11385.1,11385.1,1,-999
3,gen=2_member=242_pso,106.227,129,-999,11122.1,11122.1,1,-999
3,gen=1_member=155_pso,107.792,130,-999,10989.1,10989.1,1,-999
3,gen=2_member=259_pso,112.288,131,-999,10855.1,10855.1,1,-999
3,gen=1_member=188_pso,112.618,132,-999,10720.1,10720.1,1,-999
3,gen=0_member=46,116.581,133,-999,10584.1,10584.1,1,-999
3,gen=2_member=239_pso,120.578,137,-999,10030.1,10030.1,1,-999
3,gen=1_member=141_pso,127.346,139,-999,9747.07,9747.07,1,-999
3,gen=2_member=203_pso,127.424,140,-999,9604.07,9604.07,1,-999
3,gen=2_member=273_pso,127.927,141,-999,9460.07,9460.07,1,-999
3,gen=1_member=180_pso,134.128,142,-999,9315.05,9315.05,1,-999
3,gen=1_member=129_pso,135.385,143,-999,9169.05,9169.05,1,-999
3,gen=1_member=159_pso,136.374,144,-999,9022.05,9022.05,1,-999
3,gen=2_member=236_pso,137.966,145,-999,8874.05,8874.05,1,-999
3,gen=2_member=226_pso,140.512,147,-999,8575.04,8575.04,1,-999
4,gen=4_member=400_pso,11.0031,78,-999,16897.3,16897.3,1,-999
4,gen=4_member=401_pso,38.1409,121,-999,12274.1,12274.1,1,-999
4,gen=4_member=402_pso,467.303,183,-999,2695,2695,1,-999
4,gen=4_member=403_pso,1.87149,33,-999,19372.4,19372.4,1,-999
4,gen=4_member=404_pso,125.634,162,-999,6370.02,6370.02,1,-999
4,gen=4_member=405_pso,166.249,166,-999,5704.02,5704.02,1,-999
4,gen=4_member=406_pso,266.67,178,-999,3610.01,3610.01,1,-999
4,gen=4_member=407_pso,197.512,170,-999,5022.01,5022.01,1,-999
4,gen=4_member=408_pso,0.126403,5,-999,19890.4,19890.4,1,-999
4,gen=4_member=409_pso,4.91963,60,-999,18130.3,18130.3,1,-999
4,gen=4_member=410_pso,99.8549,157,-999,7180.03,7180.03,1,-999
4,gen=4_member=411_pso,1.18597,22,-999,19669.4,19669.4,1,-999
4,gen=4_member=412_pso,1493.04,196,-999,199.001,199.001,1,-999
4,gen=4_member=413_pso,0.0749515,4,-999,19894.4,19894.4,1,-999
4,gen=4_member=414_pso,63.7876,149,-999,8424.08,8424.08,1,-999
4,gen=4_member=415_pso,519.372,185,-999,2322,2322,1,-999
4,gen=4_member=416_pso,2.43323,42,-999,19039.4,19039.4,1,-999
4,gen=4_member=417_pso,254.411,176,-999,3969.01,3969.01,1,-999
4,gen=4_member=418_pso,2.66327,45,-999,18910.4,18910.4,1,-999
4,gen=4_member=419_pso,20.1251,95,-999,15340.1,15340.1,1,-999
4,gen=4_member=420_pso,406.498,182,-999,2880,2880,1,-999
4,gen=4_member=421_pso,0.157483,7,-999,19879.4,19879.4,1,-999
4,gen=4_member=422_pso,669.61,188,-999,1755,1755,1,-999
4,gen=4_member=423_pso,1297.79,194,-999,594.001,594.001,1,-999
4,gen=4_member=424_pso,472.686,184,-999,2509,2509,1,-999
4,gen=4_member=425_pso,3.76044,51,-999,18625.3,18625.3,1,-999
4,gen=4_member=426_pso,12.5274,84,-999,16330.2,16330.2,1,-999
4,gen=4_member=427_pso,72.586,154,-999,7654.05,7654.05,1,-999
4,gen=4_member=428_pso,1194.66,193,-999,790.001,790.001,1,-999
4,gen=4_member=429_pso,89.6203,155,-999,7497.03,7497.03,1,-999
4,gen=4_member=430_pso,13.3158,85,-999,16245.2,16245.2,1,-999
4,gen=4_member=431_pso,260.999,177,-999,3790.01,3790.01,1,-999
4,gen=4_member=432_pso,1058.19,192,-999,985.002,985.002,1,-999
4,gen=4_member=433_pso,176.91,167,-999,5535.02,5535.02,1,-999
4,gen=4_member=434_pso,237.134,175,-999,4147.01,4147.01,1,-999
4,gen=4_member=435_pso,4.31187,57,-999,18304.3,18304.3,1,-999
4,gen=4_member=437_pso,2303.41,197,-999,0.000544039,0.000544039,1,-999
4,gen=4_member=438_pso,228.661,174,-999,4324.01,4324.01,1,-999
4,gen=4_member=439_pso,379.696,181,-999,3064.01,3064.01,1,-999
4,gen=4_member=440_pso,102.133,158,-999,7020.02,7020.02,1,-999
4,gen=4_member=441_pso,58.9543,146,-999,8874.09,8874.09,1,-999
4,gen=4_member=442_pso,69.4498,152,-999,7965.05,7965.05,1,-999
4,gen=4_member=443_pso,2.04744,37,-999,19234.4,19234.4,1,-999
4,gen=4_member=444_pso,7.50469,69,-999,17554.2,17554.2,1,-999
4,gen=4_member=445_pso,113.289,159,-999,6859.02,6859.02,1,-999
4,gen=4_member=446_pso,62.7551,148,-999,8575.08,8575.08,1,-999
4,gen=4_member=447_pso,12.0836,83,-999,16414.2,16414.2,1,-999
4,gen=4_member=448_pso,64.96,150,-999,8272.07,8272.07,1,-999
4,gen=4_member=449_pso,534.418,186,-999,2134,2134,1,-999
4,gen=4_member=450_pso,0.0560049,3,-999,19897.4,19897.4,1,-999
4,gen=4_member=451_pso,22.6582,102,-999,14647.2,14647.2,1,-999
4,gen=4_member=452_pso,41.4883,125,-999,11772.1,11772.1,1,-999
4,gen=4_member=453_pso,48.0557,133,-999,10720.1,10720.1,1,-999
4,gen=4_member=454_pso,2.92032,46,-999,18865.3,18865.3,1,-999
4,gen=4_member=455_pso,153.787,165,-999,5872.02,5872.02,1,-999
4,gen=4_member=456_pso,45.4573,130,-999,11122.1,11122.1,1,-999
4,gen=4_member=457_pso,685.97,189,-999,1564,1564,1,-999
4,gen=4_member=458_pso,4.22377,55,-999,18415.3,18415.3,1,-999
4,gen=4_member=459_pso,599.615,187,-999,1945,1945,1,-999
4,gen=4_member=460_pso,186.538,169,-999,5194.01,5194.01,1,-999
4,gen=4_member=461_pso,10.487,76,-999,17050.3,17050.3,1,-999
4,gen=4_member=462_pso,60.6355,147,-999,8725.08,8725.08,1,-999
4,gen=4_member=463_pso,93.2228,156,-999,7339.03,7339.03,1,-999
4,gen=4_member=464_pso,49.7319,136,-999,10309.1,10309.1,1,-999
4,gen=4_member=465_pso,5.44882,64,-999,17884.3,17884.3,1,-999
4,gen=4_member=466_pso,374.189,179,-999,3429.01,3429.01,1,-999
4,gen=4_member=467_pso,1491.96,195,-999,397.001,397.001,1,-999
4,gen=4_member=468_pso,887.551,190,-999,1372,1372,1,-999
4,gen=4_member=469_pso,115.358,161,-999,6534.02,6534.02,1,-999
4,gen=4_member=470_pso,34.1709,115,-999,12997.1,12997.1,1,-999
4,gen=4_member=471_pso,17.1687,92,-999,15622.2,15622.2,1,-999
4,gen=4_member=472_pso,184.691,168,-999,5365.01,5365.01,1,-999
4,gen=4_member=474_pso,127.201,163,-999,6205.02,6205.02,1,-999
4,gen=4_member=475_pso,2.49191,43,-999,18997.4,18997.4,1,-999
4,gen=4_member=476_pso,954.72,191,-999,1179,1179,1,-999
4,gen=4_member=477_pso,201.872,172,-999,4675.01,4675.01,1,-999
4,gen=4_member=478_pso,0.748689,16,-999,19780.4,19780.4,1,-999
4,gen=4_member=479_pso,32.0165,113,-999,13230.1,13230.1,1,-999
4,gen=4_member=480_pso,207.184,173,-999,4500.02,4500.02,1,-999
4,gen=4_member=481_pso,376.796,180,-999,3247.01,3247.01,1,-999
4,gen=4_member=482_pso,16.9698,91,-999,15714.1,15714.1,1,-999
4,gen=4_member=483_pso,15.0697,87,-999,16072.2,16072.2,1,-999
4,gen=4_member=484_pso,71.7348,153,-999,7810.05,7810.05,1,-999
4,gen=4_member=485_pso,47.6439,132,-999,10855.1,10855.1,1,-999
4,gen=4_member=486_pso,3.22065,47,-999,18819.3,18819.3,1,-999
4,gen=4_member=487_pso,3.48995,49,-999,18724.3,18724.3,1,-999
4,gen=4_member=488_pso,27.8706,109,-999,13905.1,13905.1,1,-999
4,gen=4_member=489_pso,113.883,160,-999,6697.02,6697.02,1,-999
4,gen=4_member=491_pso,1.75153,31,-999,19435.4,19435.4,1,-999
4,gen=4_member=492_pso,143.858,164,-999,6039.02,6039.02,1,-999
4,gen=4_member=493_pso,21.147,97,-999,15147.2,15147.2,1,-999
4,gen=4_member=494_pso,0.17677,8,-999,19872.4,19872.4,1,-999
4,gen=4_member=495_pso,68.1585,151,-999,8119.06,8119.06,1,-999
4,gen=4_member=496_pso,0.704008,15,-999,19795.4,19795.4,1,-999
4,gen=4_member=497_pso,197.817,171,-999,4849.01,4849.01,1,-999
4,gen=4_member=498_pso,1.87784,34,-999,19339.4,19339.4,1,-999
4,gen=4_member=499_pso,0.224983,10,-999,19855.4,19855.4,1,-999
4,gen=1_member=114_pso,0.0251893,1,-999,19900.4,19900.4,1,-999
4,gen=3_member=352_pso,0.0335051,2,-999,19899.4,19899.4,1,-999
4,gen=1_member=103_pso,0.148361,6,-999,19885.4,19885.4,1,-999
4,gen=1_member=146_pso,0.197237,9,-999,19864.4,19864.4,1,-999
4,gen=1_member=120_pso,0.320454,11,-999,19845.4,19845.4,1,-999
4,gen=3_member=393_pso,0.488046,12,-999,19834.4,19834.4,1,-999
4,gen=3_member=315_pso,0.53548,13,-999,19822.4,19822.4,1,-999
4,gen=3_member=380_pso,0.606611,14,-999,19809.4,19809.4,1,-999
4,gen=3_member=351_pso,0.826883,17,-999,19764.4,19764.4,1,-999
4,gen=1_member=194_pso,0.919669,18,-999,19747.4,19747.4,1,-999
4,gen=2_member=202_pso,1.06397,19,-999,19729.4,19729.4,1,-999
4,gen=2_member=223_pso,1.08776,20,-999,19710.4,19710.4,1,-999
4,gen=2_member=288_pso,1.18484,21,-999,19690.4,19690.4,1,-999
4,gen=3_member=339_pso,1.20276,23,-999,19647.4,19647.4,1,-999
4,gen=1_member=183_pso,1.29611,24,-999,19624.4,19624.4,1,-999
4,gen=2_member=262_pso,1.46813,25,-999,19600.4,19600.4,1,-999
4,gen=3_member=345_pso,1.47312,26,-999,19575.4,19575.4,1,-999
4,gen=2_member=260_pso,1.48491,27,-999,19549.4,19549.4,1,-999
4,gen=3_member=360_pso,1.60877,28,-999,19522.4,19522.4,1,-999
4,gen=3_member=305_pso,1.61815,29,-999,19494.4,19494.4,1,-999
4,gen=2_member=210_pso,1.63202,30,-999,19465.4,19465.4,1,-999
4,gen=3_member=382_pso,1.80781,32,-999,19404.4,19404.4,1,-999
4,gen=2_member=258_pso,1.99945,35,-999,19305.4,19305.4,1,-999
4,gen=1_member=174_pso,2.00886,36,-999,19270.4,19270.4,1,-999
4,gen=0_member=66,2.07701,38,-999,19197.4,19197.4,1,-999
4,gen=2_member=291_pso,2.17463,39,-999,19159.4,19159.4,1,-999
4,gen=0_member=36,2.27791,40,-999,19120.4,19120.4,1,-999
4,gen=1_member=130_pso,2.39509,41,-999,19080.4,19080.4,1,-999
4,gen=1_member=102_pso,2.53304,44,-999,18954.4,18954.4,1,-999
4,gen=1_member=122_pso,3.31536,48,-999,18772.3,18772.3,1,-999
4,gen=1_member=113_pso,3.64239,50,-999,18675.3,18675.3,1,-999
4,gen=2_member=212_pso,3.85388,52,-999,18574.3,18574.3,1,-999
4,gen=3_member=308_pso,3.92695,53,-999,18522.3,18522.3,1,-999
4,gen=0_member=34,4.16157,54,-999,18469.3,18469.3,1,-999
4,gen=3_member=363_pso,4.23211,56,-999,18360.3,18360.3,1,-999
4,gen=3_member=362_pso,4.65692,58,-999,18247.3,18247.3,1,-999
4,gen=0_member=78,4.7992,59,-999,18189.3,18189.3,1,-999
4,gen=2_member=222_pso,5.15855,61,-999,18070.3,18070.3,1,-999
4,gen=0_member=39,5.40635,62,-999,18009.3,18009.3,1,-999
4,gen=2_member=275_pso,5.43873,63,-999,17947.3,17947.3,1,-999
4,gen=3_member=371_pso,6.00581,65,-999,17820.3,17820.3,1,-999
4,gen=0_member=11,6.06691,66,-999,17755.3,17755.3,1,-999
4,gen=3_member=320_pso,6.29508,67,-999,17689.2,17689.2,1,-999
4,gen=2_member=298_pso,7.42797,68,-999,17622.2,17622.2,1,-999
4,gen=3_member=306_pso,8.61343,70,-999,17485.2,17485.2,1,-999
4,gen=0_member=15,9.08572,71,-999,17415.2,17415.2,1,-999
4,gen=2_member=279_pso,9.437,72,-999,17344.2,17344.2,1,-999
4,gen=0_member=84,9.85629,73,-999,17272.2,17272.2,1,-999
4,gen=2_member=207_pso,10.1261,74,-999,17199.3,17199.3,1,-999
4,gen=3_member=317_pso,10.2262,75,-999,17125.3,17125.3,1,-999
4,gen=3_member=302_pso,10.9934,77,-999,16974.3,16974.3,1,-999
4,gen=3_member=300_pso,11.1082,79,-999,16819.2,16819.2,1,-999
4,gen=2_member=200_pso,11.2141,80,-999,16740.2,16740.2,1,-999
4,gen=3_member=358_pso,11.4561,81,-999,16660.3,16660.3,1,-999
4,gen=3_member=366_pso,12.0641,82,-999,16497.2,16497.2,1,-999
