child,parent_1,parent_2,parent_3
GEN=4_MEMBER=877_PSO,GEN=2_MEMBER=481_PSO,,
GEN=4_MEMBER=879_PSO,GEN=2_MEMBER=457_PSO,,
GEN=4_MEMBER=881_PSO,GEN=0_MEMBER=43,,
GEN=4_MEMBER=883_PSO,GEN=3_MEMBER=597_PSO,,
GEN=4_MEMBER=885_PSO,GEN=1_MEMBER=273_PSO,,
GEN=4_MEMBER=887_PSO,GEN=1_MEMBER=151_PSO,,
GEN=4_MEMBER=889_PSO,GEN=1_MEMBER=113_PSO,,
GEN=4_MEMBER=891_PSO,GEN=1_MEMBER=159_PSO,,
GEN=4_MEMBER=893_PSO,GEN=3_MEMBER=587_PSO,,
GEN=4_MEMBER=895_PSO,GEN=1_MEMBER=225_PSO,,
GEN=4_MEMBER=897_PSO,GEN=3_MEMBER=617_PSO,,
GEN=4_MEMBER=899_PSO,GEN=3_MEMBER=567_PSO,,
GEN=5_MEMBER=901_PSO,GEN=2_MEMBER=479_PSO,,
GEN=5_MEMBER=903_PSO,GEN=3_MEMBER=677_PSO,,
GEN=5_MEMBER=905_PSO,GEN=4_MEMBER=731_PSO,,
GEN=5_MEMBER=907_PSO,GEN=3_MEMBER=577_PSO,,
GEN=5_MEMBER=909_PSO,GEN=3_MEMBER=531_PSO,,
GEN=5_MEMBER=911_PSO,GEN=2_MEMBER=307_PSO,,
GEN=5_MEMBER=913_PSO,GEN=4_MEMBER=735_PSO,,
GEN=5_MEMBER=915_PSO,GEN=1_MEMBER=133_PSO,,
GEN=5_MEMBER=917_PSO,GEN=3_MEMBER=589_PSO,,
GEN=5_MEMBER=919_PSO,GEN=4_MEMBER=803_PSO,,
GEN=5_MEMBER=921_PSO,GEN=2_MEMBER=461_PSO,,
GEN=5_MEMBER=923_PSO,GEN=1_MEMBER=187_PSO,,
GEN=5_MEMBER=925_PSO,GEN=3_MEMBER=679_PSO,,
GEN=5_MEMBER=927_PSO,GEN=3_MEMBER=563_PSO,,
GEN=5_MEMBER=929_PSO,GEN=4_MEMBER=727_PSO,,
GEN=5_MEMBER=931_PSO,GEN=0_MEMBER=66,,
GEN=5_MEMBER=933_PSO,GEN=2_MEMBER=415_PSO,,
GEN=5_MEMBER=935_PSO,GEN=4_MEMBER=893_PSO,,
GEN=5_MEMBER=937_PSO,GEN=0_MEMBER=36,,
GEN=5_MEMBER=939_PSO,GEN=3_MEMBER=517_PSO,,
GEN=5_MEMBER=941_PSO,GEN=4_MEMBER=701_PSO,,
GEN=5_MEMBER=943_PSO,GEN=4_MEMBER=809_PSO,,
GEN=5_MEMBER=945_PSO,GEN=2_MEMBER=491_PSO,,
GEN=5_MEMBER=947_PSO,GEN=3_MEMBER=509_PSO,,
GEN=5_MEMBER=949_PSO,GEN=1_MEMBER=163_PSO,,
GEN=5_MEMBER=951_PSO,GEN=0_MEMBER=34,,
GEN=5_MEMBER=953_PSO,GEN=1_MEMBER=105_PSO,,
GEN=5_MEMBER=955_PSO,GEN=3_MEMBER=673_PSO,,
GEN=5_MEMBER=957_PSO,GEN=0_MEMBER=78,,
GEN=5_MEMBER=959_PSO,GEN=1_MEMBER=157_PSO,,
GEN=5_MEMBER=961_PSO,GEN=0_MEMBER=39,,
GEN=5_MEMBER=963_PSO,GEN=4_MEMBER=717_PSO,,
GEN=5_MEMBER=965_PSO,GEN=4_MEMBER=781_PSO,,
GEN=5_MEMBER=967_PSO,GEN=0_MEMBER=11,,
GEN=5_MEMBER=969_PSO,GEN=1_MEMBER=261_PSO,,
GEN=5_MEMBER=971_PSO,GEN=2_MEMBER=337_PSO,,
GEN=5_MEMBER=973_PSO,GEN=3_MEMBER=675_PSO,,
GEN=5_MEMBER=975_PSO,GEN=4_MEMBER=771_PSO,,
GEN=5_MEMBER=977_PSO,GEN=3_MEMBER=623_PSO,,
GEN=5_MEMBER=979_PSO,GEN=2_MEMBER=471_PSO,,
GEN=5_MEMBER=981_PSO,GEN=2_MEMBER=433_PSO,,
GEN=5_MEMBER=983_PSO,GEN=3_MEMBER=569_PSO,,
GEN=5_MEMBER=985_PSO,GEN=3_MEMBER=565_PSO,,
GEN=5_MEMBER=987_PSO,GEN=1_MEMBER=269_PSO,,
GEN=5_MEMBER=989_PSO,GEN=0_MEMBER=15,,
GEN=5_MEMBER=991_PSO,GEN=1_MEMBER=293_PSO,,
GEN=5_MEMBER=993_PSO,GEN=2_MEMBER=321_PSO,,
GEN=5_MEMBER=995_PSO,GEN=4_MEMBER=899_PSO,,
GEN=5_MEMBER=997_PSO,GEN=0_MEMBER=84,,
GEN=5_MEMBER=999_PSO,GEN=4_MEMBER=851_PSO,,
GEN=5_MEMBER=1001_PSO,GEN=3_MEMBER=571_PSO,,
GEN=5_MEMBER=1003_PSO,GEN=4_MEMBER=837_PSO,,
GEN=5_MEMBER=1005_PSO,GEN=3_MEMBER=525_PSO,,
GEN=5_MEMBER=1007_PSO,GEN=2_MEMBER=303_PSO,,
GEN=5_MEMBER=1009_PSO,GEN=2_MEMBER=493_PSO,,
GEN=5_MEMBER=1011_PSO,GEN=3_MEMBER=657_PSO,,
GEN=5_MEMBER=1013_PSO,GEN=4_MEMBER=815_PSO,,
GEN=5_MEMBER=1015_PSO,GEN=4_MEMBER=887_PSO,,
GEN=5_MEMBER=1017_PSO,GEN=0_MEMBER=19,,
GEN=5_MEMBER=1019_PSO,GEN=4_MEMBER=767_PSO,,
GEN=5_MEMBER=1021_PSO,GEN=0_MEMBER=50,,
GEN=5_MEMBER=1023_PSO,GEN=4_MEMBER=721_PSO,,
GEN=5_MEMBER=1025_PSO,GEN=4_MEMBER=705_PSO,,
GEN=5_MEMBER=1027_PSO,GEN=3_MEMBER=683_PSO,,
GEN=5_MEMBER=1029_PSO,GEN=4_MEMBER=827_PSO,,
GEN=5_MEMBER=1031_PSO,GEN=4_MEMBER=867_PSO,,
GEN=5_MEMBER=1033_PSO,GEN=0_MEMBER=25,,
GEN=5_MEMBER=1035_PSO,GEN=4_MEMBER=819_PSO,,
GEN=5_MEMBER=1037_PSO,GEN=3_MEMBER=645_PSO,,
GEN=5_MEMBER=1039_PSO,GEN=4_MEMBER=853_PSO,,
GEN=5_MEMBER=1041_PSO,GEN=0_MEMBER=59,,
GEN=5_MEMBER=1043_PSO,GEN=3_MEMBER=551_PSO,,
GEN=5_MEMBER=1045_PSO,GEN=4_MEMBER=801_PSO,,
GEN=5_MEMBER=1047_PSO,GEN=3_MEMBER=579_PSO,,
GEN=5_MEMBER=1049_PSO,GEN=3_MEMBER=593_PSO,,
GEN=5_MEMBER=1051_PSO,GEN=4_MEMBER=713_PSO,,
GEN=5_MEMBER=1053_PSO,GEN=4_MEMBER=783_PSO,,
GEN=5_MEMBER=1055_PSO,GEN=1_MEMBER=209_PSO,,
GEN=5_MEMBER=1057_PSO,GEN=2_MEMBER=381_PSO,,
GEN=5_MEMBER=1059_PSO,GEN=3_MEMBER=603_PSO,,
GEN=5_MEMBER=1061_PSO,GEN=2_MEMBER=497_PSO,,
GEN=5_MEMBER=1063_PSO,GEN=3_MEMBER=553_PSO,,
GEN=5_MEMBER=1065_PSO,GEN=4_MEMBER=879_PSO,,
GEN=5_MEMBER=1067_PSO,GEN=3_MEMBER=529_PSO,,
GEN=5_MEMBER=1069_PSO,GEN=1_MEMBER=191_PSO,,
GEN=5_MEMBER=1071_PSO,GEN=2_MEMBER=391_PSO,,
GEN=5_MEMBER=1073_PSO,GEN=1_MEMBER=283_PSO,,
GEN=5_MEMBER=1075_PSO,GEN=4_MEMBER=793_PSO,,
GEN=5_MEMBER=1077_PSO,GEN=4_MEMBER=765_PSO,,
GEN=5_MEMBER=1079_PSO,GEN=0_MEMBER=77,,
GEN=5_MEMBER=1081_PSO,GEN=4_MEMBER=759_PSO,,
GEN=5_MEMBER=1083_PSO,GEN=2_MEMBER=377_PSO,,
GEN=5_MEMBER=1085_PSO,GEN=2_MEMBER=359_PSO,,
GEN=5_MEMBER=1087_PSO,GEN=3_MEMBER=595_PSO,,
GEN=5_MEMBER=1089_PSO,GEN=1_MEMBER=291_PSO,,
GEN=5_MEMBER=1091_PSO,GEN=0_MEMBER=18,,
GEN=5_MEMBER=1093_PSO,GEN=3_MEMBER=639_PSO,,
GEN=5_MEMBER=1095_PSO,GEN=1_MEMBER=195_PSO,,
GEN=5_MEMBER=1097_PSO,GEN=3_MEMBER=669_PSO,,
GEN=5_MEMBER=1099_PSO,GEN=2_MEMBER=343_PSO,,
GEN=6_MEMBER=1101_PSO,GEN=5_MEMBER=941_PSO,,
GEN=6_MEMBER=1103_PSO,GEN=2_MEMBER=479_PSO,,
GEN=6_MEMBER=1105_PSO,GEN=3_MEMBER=677_PSO,,
GEN=6_MEMBER=1107_PSO,GEN=4_MEMBER=731_PSO,,
GEN=6_MEMBER=1109_PSO,GEN=3_MEMBER=577_PSO,,
GEN=6_MEMBER=1111_PSO,GEN=3_MEMBER=531_PSO,,
GEN=6_MEMBER=1113_PSO,GEN=2_MEMBER=307_PSO,,
GEN=6_MEMBER=1115_PSO,GEN=4_MEMBER=735_PSO,,
GEN=6_MEMBER=1117_PSO,GEN=1_MEMBER=133_PSO,,
GEN=6_MEMBER=1119_PSO,GEN=3_MEMBER=589_PSO,,
GEN=6_MEMBER=1121_PSO,GEN=4_MEMBER=803_PSO,,
GEN=6_MEMBER=1123_PSO,GEN=2_MEMBER=461_PSO,,
GEN=6_MEMBER=1125_PSO,GEN=1_MEMBER=187_PSO,,
GEN=6_MEMBER=1127_PSO,GEN=3_MEMBER=679_PSO,,
GEN=6_MEMBER=1129_PSO,GEN=5_MEMBER=965_PSO,,
GEN=6_MEMBER=1131_PSO,GEN=5_MEMBER=1039_PSO,,
GEN=6_MEMBER=1133_PSO,GEN=3_MEMBER=563_PSO,,
GEN=6_MEMBER=1135_PSO,GEN=5_MEMBER=1019_PSO,,
GEN=6_MEMBER=1137_PSO,GEN=4_MEMBER=727_PSO,,
GEN=6_MEMBER=1139_PSO,GEN=0_MEMBER=66,,
GEN=6_MEMBER=1141_PSO,GEN=5_MEMBER=1013_PSO,,
GEN=6_MEMBER=1143_PSO,GEN=2_MEMBER=415_PSO,,
GEN=6_MEMBER=1145_PSO,GEN=4_MEMBER=893_PSO,,
GEN=6_MEMBER=1147_PSO,GEN=0_MEMBER=36,,
GEN=6_MEMBER=1149_PSO,GEN=5_MEMBER=905_PSO,,
GEN=6_MEMBER=1151_PSO,GEN=5_MEMBER=1053_PSO,,
GEN=6_MEMBER=1153_PSO,GEN=3_MEMBER=517_PSO,,
GEN=6_MEMBER=1155_PSO,GEN=5_MEMBER=963_PSO,,
GEN=6_MEMBER=1157_PSO,GEN=5_MEMBER=901_PSO,,
GEN=6_MEMBER=1159_PSO,GEN=5_MEMBER=1075_PSO,,
GEN=6_MEMBER=1161_PSO,GEN=4_MEMBER=809_PSO,,
GEN=6_MEMBER=1163_PSO,GEN=2_MEMBER=491_PSO,,
GEN=6_MEMBER=1165_PSO,GEN=3_MEMBER=509_PSO,,
GEN=6_MEMBER=1167_PSO,GEN=1_MEMBER=163_PSO,,
GEN=6_MEMBER=1169_PSO,GEN=0_MEMBER=34,,
GEN=6_MEMBER=1171_PSO,GEN=1_MEMBER=105_PSO,,
GEN=6_MEMBER=1173_PSO,GEN=5_MEMBER=1047_PSO,,
GEN=6_MEMBER=1175_PSO,GEN=5_MEMBER=977_PSO,,
GEN=6_MEMBER=1177_PSO,GEN=3_MEMBER=673_PSO,,
GEN=6_MEMBER=1179_PSO,GEN=0_MEMBER=78,,
GEN=6_MEMBER=1181_PSO,GEN=5_MEMBER=1077_PSO,,
GEN=6_MEMBER=1183_PSO,GEN=1_MEMBER=157_PSO,,
GEN=6_MEMBER=1185_PSO,GEN=0_MEMBER=39,,
GEN=6_MEMBER=1187_PSO,GEN=4_MEMBER=717_PSO,,
GEN=6_MEMBER=1189_PSO,GEN=4_MEMBER=781_PSO,,
GEN=6_MEMBER=1191_PSO,GEN=5_MEMBER=913_PSO,,
GEN=6_MEMBER=1193_PSO,GEN=0_MEMBER=11,,
GEN=6_MEMBER=1195_PSO,GEN=5_MEMBER=923_PSO,,
GEN=6_MEMBER=1197_PSO,GEN=5_MEMBER=947_PSO,,
GEN=6_MEMBER=1199_PSO,GEN=1_MEMBER=261_PSO,,
GEN=6_MEMBER=1201_PSO,GEN=2_MEMBER=337_PSO,,
GEN=6_MEMBER=1203_PSO,GEN=3_MEMBER=675_PSO,,
GEN=6_MEMBER=1205_PSO,GEN=4_MEMBER=771_PSO,,
GEN=6_MEMBER=1207_PSO,GEN=3_MEMBER=623_PSO,,
GEN=6_MEMBER=1209_PSO,GEN=2_MEMBER=471_PSO,,
GEN=6_MEMBER=1211_PSO,GEN=2_MEMBER=433_PSO,,
GEN=6_MEMBER=1213_PSO,GEN=3_MEMBER=569_PSO,,
GEN=6_MEMBER=1215_PSO,GEN=3_MEMBER=565_PSO,,
GEN=6_MEMBER=1217_PSO,GEN=5_MEMBER=1035_PSO,,
GEN=6_MEMBER=1219_PSO,GEN=5_MEMBER=1059_PSO,,
GEN=6_MEMBER=1221_PSO,GEN=5_MEMBER=1051_PSO,,
GEN=6_MEMBER=1223_PSO,GEN=1_MEMBER=269_PSO,,
GEN=6_MEMBER=1225_PSO,GEN=0_MEMBER=15,,
GEN=6_MEMBER=1227_PSO,GEN=1_MEMBER=293_PSO,,
GEN=6_MEMBER=1229_PSO,GEN=2_MEMBER=321_PSO,,
GEN=6_MEMBER=1231_PSO,GEN=4_MEMBER=899_PSO,,
GEN=6_MEMBER=1233_PSO,GEN=0_MEMBER=84,,
GEN=6_MEMBER=1235_PSO,GEN=4_MEMBER=851_PSO,,
GEN=6_MEMBER=1237_PSO,GEN=5_MEMBER=1099_PSO,,
GEN=6_MEMBER=1239_PSO,GEN=3_MEMBER=571_PSO,,
GEN=6_MEMBER=1241_PSO,GEN=5_MEMBER=1093_PSO,,
GEN=6_MEMBER=1243_PSO,GEN=5_MEMBER=919_PSO,,
GEN=6_MEMBER=1245_PSO,GEN=4_MEMBER=837_PSO,,
GEN=6_MEMBER=1247_PSO,GEN=3_MEMBER=525_PSO,,
GEN=6_MEMBER=1249_PSO,GEN=2_MEMBER=303_PSO,,
GEN=6_MEMBER=1251_PSO,GEN=5_MEMBER=1045_PSO,,
GEN=6_MEMBER=1253_PSO,GEN=5_MEMBER=935_PSO,,
GEN=6_MEMBER=1255_PSO,GEN=2_MEMBER=493_PSO,,
GEN=6_MEMBER=1257_PSO,GEN=3_MEMBER=657_PSO,,
GEN=6_MEMBER=1259_PSO,GEN=4_MEMBER=815_PSO,,
GEN=6_MEMBER=1261_PSO,GEN=5_MEMBER=985_PSO,,
GEN=6_MEMBER=1263_PSO,GEN=5_MEMBER=927_PSO,,
GEN=6_MEMBER=1265_PSO,GEN=4_MEMBER=887_PSO,,
GEN=6_MEMBER=1267_PSO,GEN=0_MEMBER=19,,
GEN=6_MEMBER=1269_PSO,GEN=4_MEMBER=767_PSO,,
GEN=6_MEMBER=1271_PSO,GEN=0_MEMBER=50,,
GEN=6_MEMBER=1273_PSO,GEN=5_MEMBER=1023_PSO,,
GEN=6_MEMBER=1275_PSO,GEN=5_MEMBER=989_PSO,,
GEN=6_MEMBER=1277_PSO,GEN=4_MEMBER=721_PSO,,
GEN=6_MEMBER=1279_PSO,GEN=5_MEMBER=907_PSO,,
GEN=6_MEMBER=1281_PSO,GEN=4_MEMBER=705_PSO,,
GEN=6_MEMBER=1283_PSO,GEN=3_MEMBER=683_PSO,,
GEN=6_MEMBER=1285_PSO,GEN=4_MEMBER=827_PSO,,
GEN=6_MEMBER=1287_PSO,GEN=5_MEMBER=943_PSO,,
GEN=6_MEMBER=1289_PSO,GEN=4_MEMBER=867_PSO,,
GEN=6_MEMBER=1291_PSO,GEN=0_MEMBER=25,,
GEN=6_MEMBER=1293_PSO,GEN=4_MEMBER=819_PSO,,
GEN=6_MEMBER=1295_PSO,GEN=5_MEMBER=967_PSO,,
GEN=6_MEMBER=1297_PSO,GEN=3_MEMBER=645_PSO,,
GEN=6_MEMBER=1299_PSO,GEN=4_MEMBER=853_PSO,,
GEN=7_MEMBER=1301_PSO,GEN=6_MEMBER=1261_PSO,,
GEN=7_MEMBER=1303_PSO,GEN=6_MEMBER=1237_PSO,,
GEN=7_MEMBER=1305_PSO,GEN=5_MEMBER=941_PSO,,
GEN=7_MEMBER=1307_PSO,GEN=6_MEMBER=1189_PSO,,
GEN=7_MEMBER=1309_PSO,GEN=2_MEMBER=479_PSO,,
GEN=7_MEMBER=1311_PSO,GEN=6_MEMBER=1157_PSO,,
GEN=7_MEMBER=1313_PSO,GEN=3_MEMBER=677_PSO,,
GEN=7_MEMBER=1315_PSO,GEN=6_MEMBER=1155_PSO,,
GEN=7_MEMBER=1317_PSO,GEN=4_MEMBER=731_PSO,,
GEN=7_MEMBER=1319_PSO,GEN=3_MEMBER=577_PSO,,
GEN=7_MEMBER=1321_PSO,GEN=3_MEMBER=531_PSO,,
GEN=7_MEMBER=1323_PSO,GEN=6_MEMBER=1173_PSO,,
GEN=7_MEMBER=1325_PSO,GEN=6_MEMBER=1243_PSO,,
GEN=7_MEMBER=1327_PSO,GEN=2_MEMBER=307_PSO,,
GEN=7_MEMBER=1329_PSO,GEN=4_MEMBER=735_PSO,,
GEN=7_MEMBER=1331_PSO,GEN=1_MEMBER=133_PSO,,
GEN=7_MEMBER=1333_PSO,GEN=6_MEMBER=1191_PSO,,
GEN=7_MEMBER=1335_PSO,GEN=3_MEMBER=589_PSO,,
GEN=7_MEMBER=1337_PSO,GEN=6_MEMBER=1197_PSO,,
GEN=7_MEMBER=1339_PSO,GEN=4_MEMBER=803_PSO,,
GEN=7_MEMBER=1341_PSO,GEN=6_MEMBER=1241_PSO,,
GEN=7_MEMBER=1343_PSO,GEN=2_MEMBER=461_PSO,,
GEN=7_MEMBER=1345_PSO,GEN=1_MEMBER=187_PSO,,
GEN=7_MEMBER=1347_PSO,GEN=3_MEMBER=679_PSO,,
GEN=7_MEMBER=1349_PSO,GEN=5_MEMBER=965_PSO,,
GEN=7_MEMBER=1351_PSO,GEN=5_MEMBER=1039_PSO,,
GEN=7_MEMBER=1353_PSO,GEN=3_MEMBER=563_PSO,,
GEN=7_MEMBER=1355_PSO,GEN=5_MEMBER=1019_PSO,,
GEN=7_MEMBER=1357_PSO,GEN=6_MEMBER=1101_PSO,,
GEN=7_MEMBER=1359_PSO,GEN=4_MEMBER=727_PSO,,
GEN=7_MEMBER=1361_PSO,GEN=0_MEMBER=66,,
GEN=7_MEMBER=1363_PSO,GEN=6_MEMBER=1287_PSO,,
GEN=7_MEMBER=1365_PSO,GEN=5_MEMBER=1013_PSO,,
GEN=7_MEMBER=1367_PSO,GEN=2_MEMBER=415_PSO,,
GEN=7_MEMBER=1369_PSO,GEN=6_MEMBER=1175_PSO,,
GEN=7_MEMBER=1371_PSO,GEN=4_MEMBER=893_PSO,,
GEN=7_MEMBER=1373_PSO,GEN=0_MEMBER=36,,
GEN=7_MEMBER=1375_PSO,GEN=6_MEMBER=1195_PSO,,
GEN=7_MEMBER=1377_PSO,GEN=6_MEMBER=1107_PSO,,
GEN=7_MEMBER=1379_PSO,GEN=5_MEMBER=905_PSO,,
GEN=7_MEMBER=1381_PSO,GEN=5_MEMBER=1053_PSO,,
GEN=7_MEMBER=1383_PSO,GEN=3_MEMBER=517_PSO,,
GEN=7_MEMBER=1385_PSO,GEN=6_MEMBER=1275_PSO,,
GEN=7_MEMBER=1387_PSO,GEN=6_MEMBER=1253_PSO,,
GEN=7_MEMBER=1389_PSO,GEN=5_MEMBER=963_PSO,,
GEN=7_MEMBER=1391_PSO,GEN=6_MEMBER=1125_PSO,,
GEN=7_MEMBER=1393_PSO,GEN=6_MEMBER=1115_PSO,,
GEN=7_MEMBER=1395_PSO,GEN=5_MEMBER=901_PSO,,
GEN=7_MEMBER=1397_PSO,GEN=6_MEMBER=1103_PSO,,
GEN=7_MEMBER=1399_PSO,GEN=5_MEMBER=1075_PSO,,
GEN=7_MEMBER=1401_PSO,GEN=4_MEMBER=809_PSO,,
GEN=7_MEMBER=1403_PSO,GEN=2_MEMBER=491_PSO,,
GEN=7_MEMBER=1405_PSO,GEN=3_MEMBER=509_PSO,,
GEN=7_MEMBER=1407_PSO,GEN=1_MEMBER=163_PSO,,
GEN=7_MEMBER=1409_PSO,GEN=6_MEMBER=1187_PSO,,
GEN=7_MEMBER=1411_PSO,GEN=0_MEMBER=34,,
GEN=7_MEMBER=1413_PSO,GEN=1_MEMBER=105_PSO,,
GEN=7_MEMBER=1415_PSO,GEN=5_MEMBER=1047_PSO,,
GEN=7_MEMBER=1417_PSO,GEN=5_MEMBER=977_PSO,,
GEN=7_MEMBER=1419_PSO,GEN=3_MEMBER=673_PSO,,
GEN=7_MEMBER=1421_PSO,GEN=0_MEMBER=78,,
GEN=7_MEMBER=1423_PSO,GEN=6_MEMBER=1165_PSO,,
GEN=7_MEMBER=1425_PSO,GEN=5_MEMBER=1077_PSO,,
GEN=7_MEMBER=1427_PSO,GEN=1_MEMBER=157_PSO,,
GEN=7_MEMBER=1429_PSO,GEN=0_MEMBER=39,,
GEN=7_MEMBER=1431_PSO,GEN=6_MEMBER=1273_PSO,,
GEN=7_MEMBER=1433_PSO,GEN=4_MEMBER=717_PSO,,
GEN=7_MEMBER=1435_PSO,GEN=6_MEMBER=1293_PSO,,
GEN=7_MEMBER=1437_PSO,GEN=6_MEMBER=1299_PSO,,
GEN=7_MEMBER=1439_PSO,GEN=4_MEMBER=781_PSO,,
GEN=7_MEMBER=1441_PSO,GEN=5_MEMBER=913_PSO,,
GEN=7_MEMBER=1443_PSO,GEN=0_MEMBER=11,,
GEN=7_MEMBER=1445_PSO,GEN=5_MEMBER=923_PSO,,
GEN=7_MEMBER=1447_PSO,GEN=5_MEMBER=947_PSO,,
GEN=7_MEMBER=1449_PSO,GEN=1_MEMBER=261_PSO,,
GEN=7_MEMBER=1451_PSO,GEN=2_MEMBER=337_PSO,,
GEN=7_MEMBER=1453_PSO,GEN=6_MEMBER=1217_PSO,,
GEN=7_MEMBER=1455_PSO,GEN=3_MEMBER=675_PSO,,
GEN=7_MEMBER=1457_PSO,GEN=4_MEMBER=771_PSO,,
GEN=7_MEMBER=1459_PSO,GEN=3_MEMBER=623_PSO,,
GEN=7_MEMBER=1461_PSO,GEN=6_MEMBER=1121_PSO,,
GEN=7_MEMBER=1463_PSO,GEN=2_MEMBER=471_PSO,,
GEN=7_MEMBER=1465_PSO,GEN=2_MEMBER=433_PSO,,
GEN=7_MEMBER=1467_PSO,GEN=3_MEMBER=569_PSO,,
GEN=7_MEMBER=1469_PSO,GEN=3_MEMBER=565_PSO,,
GEN=7_MEMBER=1471_PSO,GEN=5_MEMBER=1035_PSO,,
GEN=7_MEMBER=1473_PSO,GEN=6_MEMBER=1149_PSO,,
GEN=7_MEMBER=1475_PSO,GEN=6_MEMBER=1131_PSO,,
GEN=7_MEMBER=1477_PSO,GEN=5_MEMBER=1059_PSO,,
GEN=7_MEMBER=1479_PSO,GEN=5_MEMBER=1051_PSO,,
GEN=7_MEMBER=1481_PSO,GEN=6_MEMBER=1225_PSO,,
GEN=7_MEMBER=1483_PSO,GEN=1_MEMBER=269_PSO,,
GEN=7_MEMBER=1485_PSO,GEN=0_MEMBER=15,,
GEN=7_MEMBER=1487_PSO,GEN=1_MEMBER=293_PSO,,
GEN=7_MEMBER=1489_PSO,GEN=6_MEMBER=1207_PSO,,
GEN=7_MEMBER=1491_PSO,GEN=2_MEMBER=321_PSO,,
GEN=7_MEMBER=1493_PSO,GEN=4_MEMBER=899_PSO,,
GEN=7_MEMBER=1495_PSO,GEN=6_MEMBER=1269_PSO,,
GEN=7_MEMBER=1497_PSO,GEN=0_MEMBER=84,,
GEN=7_MEMBER=1499_PSO,GEN=6_MEMBER=1141_PSO,,
GEN=8_MEMBER=1501_PSO,GEN=6_MEMBER=1261_PSO,,
GEN=8_MEMBER=1503_PSO,GEN=6_MEMBER=1237_PSO,,
GEN=8_MEMBER=1505_PSO,GEN=5_MEMBER=941_PSO,,
GEN=8_MEMBER=1507_PSO,GEN=6_MEMBER=1189_PSO,,
GEN=8_MEMBER=1509_PSO,GEN=2_MEMBER=479_PSO,,
GEN=8_MEMBER=1511_PSO,GEN=6_MEMBER=1157_PSO,,
GEN=8_MEMBER=1513_PSO,GEN=7_MEMBER=1423_PSO,,
GEN=8_MEMBER=1515_PSO,GEN=3_MEMBER=677_PSO,,
GEN=8_MEMBER=1517_PSO,GEN=6_MEMBER=1155_PSO,,
GEN=8_MEMBER=1519_PSO,GEN=7_MEMBER=1447_PSO,,
GEN=8_MEMBER=1521_PSO,GEN=4_MEMBER=731_PSO,,
GEN=8_MEMBER=1523_PSO,GEN=3_MEMBER=577_PSO,,
GEN=8_MEMBER=1525_PSO,GEN=3_MEMBER=531_PSO,,
GEN=8_MEMBER=1527_PSO,GEN=7_MEMBER=1445_PSO,,
GEN=8_MEMBER=1529_PSO,GEN=6_MEMBER=1173_PSO,,
GEN=8_MEMBER=1531_PSO,GEN=7_MEMBER=1393_PSO,,
GEN=8_MEMBER=1533_PSO,GEN=7_MEMBER=1409_PSO,,
GEN=8_MEMBER=1535_PSO,GEN=7_MEMBER=1395_PSO,,
GEN=8_MEMBER=1537_PSO,GEN=6_MEMBER=1243_PSO,,
GEN=8_MEMBER=1539_PSO,GEN=2_MEMBER=307_PSO,,
GEN=8_MEMBER=1541_PSO,GEN=7_MEMBER=1499_PSO,,
GEN=8_MEMBER=1543_PSO,GEN=4_MEMBER=735_PSO,,
GEN=8_MEMBER=1545_PSO,GEN=7_MEMBER=1369_PSO,,
GEN=8_MEMBER=1547_PSO,GEN=1_MEMBER=133_PSO,,
GEN=8_MEMBER=1549_PSO,GEN=7_MEMBER=1379_PSO,,
GEN=8_MEMBER=1551_PSO,GEN=6_MEMBER=1191_PSO,,
GEN=8_MEMBER=1553_PSO,GEN=3_MEMBER=589_PSO,,
GEN=8_MEMBER=1555_PSO,GEN=6_MEMBER=1197_PSO,,
GEN=8_MEMBER=1557_PSO,GEN=7_MEMBER=1397_PSO,,
GEN=8_MEMBER=1559_PSO,GEN=4_MEMBER=803_PSO,,
GEN=8_MEMBER=1561_PSO,GEN=6_MEMBER=1241_PSO,,
GEN=8_MEMBER=1563_PSO,GEN=2_MEMBER=461_PSO,,
GEN=8_MEMBER=1565_PSO,GEN=1_MEMBER=187_PSO,,
GEN=8_MEMBER=1567_PSO,GEN=3_MEMBER=679_PSO,,
GEN=8_MEMBER=1569_PSO,GEN=5_MEMBER=965_PSO,,
GEN=8_MEMBER=1571_PSO,GEN=5_MEMBER=1039_PSO,,
GEN=8_MEMBER=1573_PSO,GEN=7_MEMBER=1377_PSO,,
GEN=8_MEMBER=1575_PSO,GEN=7_MEMBER=1355_PSO,,
GEN=8_MEMBER=1577_PSO,GEN=7_MEMBER=1391_PSO,,
GEN=8_MEMBER=1579_PSO,GEN=3_MEMBER=563_PSO,,
GEN=8_MEMBER=1581_PSO,GEN=7_MEMBER=1495_PSO,,
GEN=8_MEMBER=1583_PSO,GEN=7_MEMBER=1381_PSO,,
GEN=8_MEMBER=1585_PSO,GEN=5_MEMBER=1019_PSO,,
GEN=8_MEMBER=1587_PSO,GEN=7_MEMBER=1315_PSO,,
GEN=8_MEMBER=1589_PSO,GEN=7_MEMBER=1305_PSO,,
GEN=8_MEMBER=1591_PSO,GEN=7_MEMBER=1317_PSO,,
GEN=8_MEMBER=1593_PSO,GEN=7_MEMBER=1389_PSO,,
GEN=8_MEMBER=1595_PSO,GEN=6_MEMBER=1101_PSO,,
GEN=8_MEMBER=1597_PSO,GEN=4_MEMBER=727_PSO,,
